dataset,case,serial_id,A,B,C,A_error,B_error,C_error,truth_comparison_identifiable
weak-1e-2,first-stage-double,1,5.999999999999999,0.5,0.20000000000000032,-8.881784197001252e-16,0.0,3.0531133177191805e-16,True
weak-1e-2,first-stage-double,2,0.07000000000000167,0.4499999999999995,-0.002000000000000546,1.6653345369377348e-15,-4.996003610813204e-16,-5.460042140637e-16,True
weak-1e-2,first-stage-double,3,7.999999999999999,0.4,0.20000000000000018,-8.881784197001252e-16,0.0,1.6653345369377348e-16,True
weak-1e-2,first-stage-double,4,5.999999999999997,0.4999999999999999,-0.20000000000000026,-2.6645352591003757e-15,-1.1102230246251565e-16,-2.498001805406602e-16,True
weak-1e-2,first-stage-double,5,7.000000000000001,0.45,0.20000000000000012,8.881784197001252e-16,0.0,1.1102230246251565e-16,True
weak-1e-2,first-stage-double,6,0.07999999999999965,0.4000000000000003,-0.001999999999999874,-3.469446951953614e-16,2.7755575615628914e-16,1.2620113287731272e-16,True
weak-1e-2,first-stage-double,7,6.000000000000006,0.49999999999999994,0.1999999999999995,6.217248937900877e-15,-5.551115123125783e-17,-4.996003610813204e-16,True
weak-1e-2,first-stage-double,8,6.999999999999999,0.45,-0.19999999999999984,-8.881784197001252e-16,0.0,1.6653345369377348e-16,True
weak-1e-2,first-stage-double,9,8.0,0.4,0.19999999999999987,0.0,0.0,-1.3877787807814457e-16,True
weak-1e-2,first-stage-double,10,0.05999999999999929,0.5000000000000013,-0.001999999999999713,-7.077671781985373e-16,1.3322676295501878e-15,2.8709673527416157e-16,True
weak-1e-2,first-stage-double,11,7.0,0.45,0.19999999999999987,0.0,0.0,-1.3877787807814457e-16,True
weak-1e-2,first-stage-double,12,8.000000000000004,0.4000000000000001,-0.2000000000000002,3.552713678800501e-15,5.551115123125783e-17,-1.942890293094024e-16,True
weak-1e-2,narrower-double,1,6.000000000000002,0.5,0.20000000000000015,1.7763568394002505e-15,0.0,1.3877787807814457e-16,True
weak-1e-2,narrower-double,2,0.07000000000000048,0.45,-0.002000000000000207,4.718447854656915e-16,0.0,-2.0686577451023425e-16,True
weak-1e-2,narrower-double,3,8.000000000000002,0.4,0.2,1.7763568394002505e-15,0.0,0.0,True
weak-1e-2,narrower-double,4,6.0,0.5,-0.20000000000000034,0.0,0.0,-3.3306690738754696e-16,True
weak-1e-2,narrower-double,5,6.999999999999999,0.45,0.2,-8.881784197001252e-16,0.0,0.0,True
weak-1e-2,narrower-double,6,0.08000000000000014,0.4000000000000004,-0.001999999999999871,1.3877787807814457e-16,3.885780586188048e-16,1.2923689896027213e-16,True
weak-1e-2,narrower-double,7,6.000000000000005,0.5,0.1999999999999997,5.329070518200751e-15,0.0,-3.0531133177191805e-16,True
weak-1e-2,narrower-double,8,7.000000000000004,0.45000000000000007,-0.2000000000000001,4.440892098500626e-15,5.551115123125783e-17,-8.326672684688674e-17,True
weak-1e-2,narrower-double,9,8.000000000000002,0.4,0.1999999999999999,1.7763568394002505e-15,0.0,-1.1102230246251565e-16,True
weak-1e-2,narrower-double,10,0.05999999999999767,0.49999999999999967,-0.0019999999999997615,-2.3245294578089215e-15,-3.3306690738754696e-16,2.38524477946811e-16,True
weak-1e-2,narrower-double,11,7.000000000000004,0.45,0.19999999999999984,4.440892098500626e-15,0.0,-1.6653345369377348e-16,True
weak-1e-2,narrower-double,12,7.999999999999998,0.4,-0.20000000000000007,-1.7763568394002505e-15,0.0,-5.551115123125783e-17,True
weak-1e-2,wider-double,1,6.00000000000001,0.49999999999999994,0.20000000000000032,9.769962616701378e-15,-5.551115123125783e-17,3.0531133177191805e-16,True
weak-1e-2,wider-double,2,0.07000000000000085,0.44999999999999946,-0.0020000000000006944,8.465450562766819e-16,-5.551115123125783e-16,-6.94323071259717e-16,True
weak-1e-2,wider-double,3,7.999999999999999,0.4,0.20000000000000004,-8.881784197001252e-16,0.0,2.7755575615628914e-17,True
weak-1e-2,wider-double,4,5.999999999999996,0.5,-0.20000000000000018,-4.440892098500626e-15,0.0,-1.6653345369377348e-16,True
weak-1e-2,wider-double,5,7.0000000000000036,0.45,0.19999999999999984,3.552713678800501e-15,0.0,-1.6653345369377348e-16,True
weak-1e-2,wider-double,6,0.07999999999999949,0.3999999999999994,-0.0019999999999998617,-5.134781488891349e-16,-6.106226635438361e-16,1.3834419720915037e-16,True
weak-1e-2,wider-double,7,6.000000000000003,0.5,0.19999999999999962,2.6645352591003757e-15,0.0,-3.885780586188048e-16,True
weak-1e-2,wider-double,8,6.999999999999999,0.45,-0.20000000000000015,-8.881784197001252e-16,0.0,-1.3877787807814457e-16,True
weak-1e-2,wider-double,9,8.000000000000002,0.4,0.20000000000000018,1.7763568394002505e-15,0.0,1.6653345369377348e-16,True
weak-1e-2,wider-double,10,0.05999999999999807,0.5000000000000008,-0.001999999999999592,-1.9290125052862095e-15,7.771561172376096e-16,4.0809369772354387e-16,True
weak-1e-2,wider-double,11,7.000000000000003,0.45,0.19999999999999982,2.6645352591003757e-15,0.0,-1.942890293094024e-16,True
weak-1e-2,wider-double,12,8.0,0.4,-0.2000000000000002,0.0,0.0,-1.942890293094024e-16,True
weak-1e-2,mixed-double,1,6.000000000000002,0.5,0.20000000000000015,1.7763568394002505e-15,0.0,1.3877787807814457e-16,True
weak-1e-2,mixed-double,2,0.07000000000000074,0.44999999999999973,-0.0019999999999998743,7.355227538141662e-16,-2.7755575615628914e-16,1.2576745200831851e-16,True
weak-1e-2,mixed-double,3,8.000000000000002,0.4,0.19999999999999984,1.7763568394002505e-15,0.0,-1.6653345369377348e-16,True
weak-1e-2,mixed-double,4,5.999999999999996,0.49999999999999994,-0.19999999999999993,-4.440892098500626e-15,-5.551115123125783e-17,8.326672684688674e-17,True
weak-1e-2,mixed-double,5,7.000000000000003,0.45,0.2,2.6645352591003757e-15,0.0,0.0,True
weak-1e-2,mixed-double,6,0.07999999999999963,0.39999999999999974,-0.0019999999999999476,-3.7470027081099033e-16,-2.7755575615628914e-16,5.2475385148298415e-17,True
weak-1e-2,mixed-double,7,6.000000000000006,0.5,0.19999999999999973,6.217248937900877e-15,0.0,-2.7755575615628914e-16,True
weak-1e-2,mixed-double,8,7.000000000000003,0.45,-0.20000000000000015,2.6645352591003757e-15,0.0,-1.3877787807814457e-16,True
weak-1e-2,mixed-double,9,8.000000000000002,0.4,0.19999999999999996,1.7763568394002505e-15,0.0,-5.551115123125783e-17,True
weak-1e-2,mixed-double,10,0.05999999999999928,0.5000000000000009,-0.0020000000000001262,-7.147060721024445e-16,8.881784197001252e-16,-1.2620113287731272e-16,True
weak-1e-2,mixed-double,11,7.000000000000001,0.45,0.2000000000000001,8.881784197001252e-16,0.0,8.326672684688674e-17,True
weak-1e-2,mixed-double,12,8.000000000000004,0.4,-0.20000000000000018,3.552713678800501e-15,0.0,-1.6653345369377348e-16,True
weak-1e-2,first-stage-float32,1,5.999999974720365,0.49999999807140677,0.20000000170936694,-2.5279635273989243e-08,-1.92859322956096e-09,1.7093669257839395e-09,True
weak-1e-2,first-stage-float32,2,0.06999998187698972,0.4499999199182875,-0.0020000007871963923,-1.8123010286918984e-08,-8.008171248352625e-08,-7.871963922725933e-10,True
weak-1e-2,first-stage-float32,3,8.000000005879143,0.4000000016216645,0.19999999753290662,5.879142506159951e-09,1.6216644693756166e-09,-2.467093390690067e-09,True
weak-1e-2,first-stage-float32,4,5.999999983489463,0.5000000004115964,-0.19999999909927052,-1.6510536937630604e-08,4.115964236106606e-10,9.007294909935126e-10,True
weak-1e-2,first-stage-float32,5,7.000000046760657,0.45000000411877605,0.19999999795483725,4.676065668007823e-08,4.118776042449923e-09,-2.045162761366015e-09,True
weak-1e-2,first-stage-float32,6,0.08000000949378053,0.40000004706865366,-0.0019999996285079663,9.49378052561567e-09,4.7068653641346714e-08,3.7149203374955975e-10,True
weak-1e-2,first-stage-float32,7,5.999999964510821,0.49999999960860664,0.20000000020558564,-3.5489178706882285e-08,-3.9139336216464926e-10,2.055856318516902e-10,True
weak-1e-2,first-stage-float32,8,7.000000011938577,0.4500000008750826,-0.19999999906061267,1.193857723791325e-08,8.750825619685543e-10,9.393873456886581e-10,True
weak-1e-2,first-stage-float32,9,7.999999972338996,0.3999999992267723,0.2000000012338071,-2.7661004153856084e-08,-7.732277040872759e-10,1.2338070842776716e-09,True
weak-1e-2,first-stage-float32,10,0.05999998771255763,0.49999987460270484,-0.002000000632461794,-1.2287442369141033e-08,-1.2539729515870235e-07,-6.324617938743837e-10,True
weak-1e-2,first-stage-float32,11,6.9999999981395975,0.45000000000778284,0.2000000003639878,-1.8604024987212142e-09,7.782829936076041e-12,3.6398778435753343e-10,True
weak-1e-2,first-stage-float32,12,7.999999998063178,0.3999999989011361,-0.19999999977669947,-1.9368222581306327e-09,-1.098863944282158e-09,2.2330054472163852e-10,True
weak-1e-2,narrower-float32,1,5.99999997472036,0.49999999807140677,0.20000000170936802,-2.527963971488134e-08,-1.92859322956096e-09,1.7093680082513885e-09,True
weak-1e-2,narrower-float32,2,0.06999998187699243,0.4499999199182898,-0.0020000007871968607,-1.812300758075036e-08,-8.008171020756905e-08,-7.871968606479318e-10,True
weak-1e-2,narrower-float32,3,8.00000000587914,0.40000000162166444,0.19999999753290687,5.879140729803112e-09,1.6216644138644654e-09,-2.4670931408898866e-09,True
weak-1e-2,narrower-float32,4,5.99999998348946,0.5000000004115963,-0.1999999990992709,-1.6510539602165863e-08,4.1159631258835816e-10,9.00729102415454e-10,True
weak-1e-2,narrower-float32,5,7.0000000467606585,0.45000000411877605,0.19999999795483764,4.676065845643507e-08,4.118776042449923e-09,-2.0451623727879564e-09,True
weak-1e-2,narrower-float32,6,0.08000000949378064,0.4000000470686544,-0.001999999628507965,9.493780636637972e-09,4.706865436299168e-08,3.7149203505060235e-10,True
weak-1e-2,narrower-float32,7,5.99999996451082,0.49999999960860664,0.2000000002055855,-3.5489179595060705e-08,-3.9139336216464926e-10,2.0558549307381213e-10,True
weak-1e-2,narrower-float32,8,7.000000011938576,0.4500000008750826,-0.19999999906061294,1.193857634973483e-08,8.750825619685543e-10,9.39387068132902e-10,True
weak-1e-2,narrower-float32,9,7.999999972338997,0.3999999992267723,0.20000000123380693,-2.7661003265677664e-08,-7.732277040872759e-10,1.233806917744218e-09,True
weak-1e-2,narrower-float32,10,0.059999987712561015,0.4999998746027116,-0.0020000006324617098,-1.2287438982960808e-08,-1.253972883863419e-07,-6.324617097402951e-10,True
weak-1e-2,narrower-float32,11,6.999999998139595,0.45000000000778284,0.20000000036398777,-1.8604051632564733e-09,7.782829936076041e-12,3.639877566019578e-10,True
weak-1e-2,narrower-float32,12,7.999999998063171,0.399999998901136,-0.19999999977669936,-1.9368293635579903e-09,-1.0988639997933092e-09,2.2330065574394098e-10,True
weak-1e-2,wider-float32,1,5.999999974720362,0.49999999807140677,0.20000000170936755,-2.5279637938524502e-08,-1.92859322956096e-09,1.709367536406603e-09,True
weak-1e-2,wider-float32,2,0.06999998187699066,0.4499999199182887,-0.0020000007871961104,-1.8123009343229413e-08,-8.008171131779207e-08,-7.871961103800285e-10,True
weak-1e-2,wider-float32,3,8.000000005879137,0.40000000162166444,0.199999997532907,5.879137177089433e-09,1.6216644138644654e-09,-2.4670930021120085e-09,True
weak-1e-2,wider-float32,4,5.999999983489463,0.5000000004115964,-0.19999999909927038,-1.6510536937630604e-08,4.115964236106606e-10,9.007296297713907e-10,True
weak-1e-2,wider-float32,5,7.00000004676065,0.450000004118776,0.1999999979548372,4.676064957465087e-08,4.118775986938772e-09,-2.0451628168771663e-09,True
weak-1e-2,wider-float32,6,0.08000000949378178,0.40000004706865366,-0.0019999996285081437,9.493781774616572e-09,4.7068653641346714e-08,3.7149185637408433e-10,True
weak-1e-2,wider-float32,7,5.999999964510821,0.49999999960860664,0.20000000020558564,-3.5489178706882285e-08,-3.9139336216464926e-10,2.055856318516902e-10,True
weak-1e-2,wider-float32,8,7.000000011938578,0.4500000008750826,-0.19999999906061294,1.193857812609167e-08,8.750825619685543e-10,9.39387068132902e-10,True
