serial_id,weakest,second,third
1,-0.69794385660008074,-0.0091421370925724218,-0.051024005222605646
2,-0.017799255974556692,0.071771483578942571,0.069100588894997261
3,0.0076035795974261555,-0.012104842614764093,-0.021674152634153503
4,0.7158201935659918,-0.012680132047829184,-0.04362393531042208
5,-0.0054522830512518973,-0.0033167861054052778,-0.0087249221202729474
6,0.0028691932049158537,-0.0081186483253005565,0.0079069193867958298
7,0.0019435776533703337,0.93083637134866359,0.30896622777993782
8,-0.0058248959216033744,-0.15788614127856679,0.02204342005620985
9,0.00318967281722008,0.066364857650193843,0.012344958605972681
10,-0.0038496949037868525,-0.29996392988619119,0.93983412800206345
11,-5.2936880253092831e-05,0.088731317918732372,-0.086520615088465841
12,0.00072941679038818967,-0.027216994937087968,0.056901265089903209
