serial_id,weakest,second,third
1,-0.47992562386625759,0.11766222311657465,-0.69089297407659622
2,0.13450478910838815,-0.013614399469807408,0.079941485812680305
3,-0.039747418324822502,0.0079574087370316276,-0.046724578566087374
4,0.47992562386626747,0.69089297407661321,0.11766222311657486
5,-0.13450478910838806,-0.079941485812679222,-0.0136143994698065
6,0.039747418324822877,0.046724578566087985,0.0079574087370314107
7,0.47992562386626075,-0.69089297407660011,-0.11766222311655275
8,-0.13450478910838837,0.079941485812681429,0.01361439946980509
9,0.039747418324822641,-0.046724578566087978,-0.0079574087370303213
10,-0.4799256238662592,-0.11766222311655269,0.69089297407661843
11,0.13450478910838767,0.013614399469804698,-0.079941485812680346
12,-0.039747418324822578,-0.007957408737030186,0.046724578566088595
